RPF_TOOL_GROUP,RPF_SUB_TOOL_GROUP,RPF_SUB_SUB_TOOL_GROUP,Assettype,TDA2RASSET_SerialNum,SLB_GEOUNIT,SLB_COUNTRY,SLB_DISTRICT,LOCATION,REPAIR_STATUS
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,20694-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,20900-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,21166,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,22122-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,22529-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,22606-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,22608-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,28983-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,29029-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,32748-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-IB,37724-IB,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,10007-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,10369-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,10679-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,10711-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,2898-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,3774-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,9565-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,9833-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-MA,9883-MA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,11409-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,11442-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,11472-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,11477-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,11489-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12327-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12551-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12555-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12872-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12873-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,12882-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,13561-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,14487-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,18444-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,18449-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,18768-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OIL_SAMPLE_BOTTLES,SSB-QA,18973-QA,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,OTHER_MANIFOLDS,MFD-SB,751,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,121444016002,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,121444017001,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,121444017002,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,121444017003,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO11284-4,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO118943,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO118943-1-1,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO118943-1-2,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO118943-1-3,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,OTHER_SSV,GATE VALVE,IO118943-1-4,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PHASETESTERS,VXIK-A,772,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PHASETESTERS,VXIK-A,VX-CAL-KIT,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,001/065300,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,003539010006,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,008/064326,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,01,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,016215010002,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,016215010003,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,016215010004,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,021379010002,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,021699010002,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,023179010001,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,229028,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,301089,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,301090,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,315703,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,327441,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,331924,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,331925,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,3334020010,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,3335010004,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,357294,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,364999,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,37,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,376556,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,376559,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,384449,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,39,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,483149,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,483225,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,581718,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,61,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,64,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,98/13847,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PILOT_OPERATED_PRV`S,PSV,TL52927,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIP_TAGS,XDH-100277017,10099149-2-4,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-01,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-010,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-011,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-02,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-03,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-04,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-05,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-06,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-07,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-08,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,AUJN-09,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PIPE_RACKS,PIPE-RACK,PRO725,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PLUG_VALVES,LWPV2-1502N,816314,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PLUG_VALVES,LWPV2-1502N,816315,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PLUG_VALVES,LWPV2-1502N,816318,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PLUG_VALVES,LWPV2-1502N,816322,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PLUG_VALVES,LWPV2-1502N,816323,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PORTABLE_MPFM-OTHER,SVX6-AA,90043,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PRESSURE_CONTROLLED_PCT,PCTH-FEB,1052,APG,AU,AUJAD,AUJAD-DHT,R
TS Miscellaneous,TS Miscellaneous,PRESSURE_OPERATED,PORT-FB,1019,APG,AU,AUJAD,AUJAD-DHT,R
TS Miscellaneous,TS Miscellaneous,PRESSURE_TEST_BAYS,TPTBAY,M1059,APG,AU,AUPER,AUPER-SWC,O
TS Miscellaneous,TS Miscellaneous,PRESSURE_TEST_BAYS,TPTBAY,M1247,APG,AU,AUJAD,AUJAD-TSW,R
TS Miscellaneous,TS Miscellaneous,PRESSURE_TEST_BAYS,TPTBAY,M1248,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,OSB-HJ,009,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,OSB-HJ,020,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PLS,008,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PLS,043,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PLS,801,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XACC,022 A & B,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XGOR,022,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XGOR,XP GOR 009,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XPC,GC N5614,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XPC,N-6207,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XPC,XPC N6209,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XPLT,001,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XPLT,022,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,PVT_EXPRESS_EQUIMENT,PVT-XVAC,009,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,RCAL EQUIPMENT,LRA-GLS01,3149,APG,AU,AUJAD,AUJAD-TSW,O
TS Miscellaneous,TS Miscellaneous,SAFETY_JOINTS,SJB-FB,01658,APG,AU,AUJAD,AUJAD-DHT,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,02278D6,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,06FO4178,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,06FO4179,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,07196G6,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,08AO0390,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,1,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,100371646-01,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,100371646-02,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,19227000000,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,19228000000,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,22109 22110,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,22209-22212,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,252744-01,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,32626000000,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3499,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3673,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3801,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3802,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3811,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,3812,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,421-0139,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,5_TROLEX_1_2,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,552899-01,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,578,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,60101G6,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,63250G6,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,69538G6,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,83259000000,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,B117-041,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,B118,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,B14T0502,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,B14T0504,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,B14T0505,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU100395A-5,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU100928Z,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-1,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-2,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-3,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-4,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-5,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A1-6,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A2-1,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU10935A2-2,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU200008A-1,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU200009A-1,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU200515A-4,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU200515A-5,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU400651A-1,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU400652A-1,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU400685A,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU401131A,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU401284A,APG,AU,AUPER,AUPER-CMC,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU401289A,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAU402104Z,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1057,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1058,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1059,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1060,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1061,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CAULSN-1062,APG,AU,AUPER,AUPER-SAN,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPL-22.2M-1,APG,AU,AUPER,AUPER-CCM,O
TS Miscellaneous,TS Miscellaneous,SAMPLE_CONDITIONING_EQT,LFA-T230HJ-SSB,CPL-22.2M-2,APG,AU,AUPER,AUPER-CCM,O
